grid,week,dateCap,Observers,Eartag,Fate_1,Weight,Sex,Repro_Male,Repro_Fem,Hindfoot,Fate_2,RHF_2,Weight_2,Fate_3,Weight_3,Fate_4,Weight_4,Maturity,Comments
Jacquot South,1995,02-Aug-2015,"C Krebs, A Kenney, Piia Kukka, Eric Vimercati",22613,1,1595,1,2,0,133,1,0,1640,0,0,0,0,Adult,
Jacquot South,1995,02-Aug-2015,"C Krebs, A Kenney, Piia Kukka, Eric Vimercati",100664,1,1590,1,2,0,138,0,0,0,0,0,0,0,Adult,
Jacquot South,1995,02-Aug-2015,"C Krebs, A Kenney, Piia Kukka, Eric Vimercati",3558,1,1370,1,1,0,132,1,0,1360,0,0,0,0,Adult,
Jacquot South,1995,02-Aug-2015,"C Krebs, A Kenney, Piia Kukka, Eric Vimercati",28612,1,1690,2,0,1,140,1,0,1690,0,0,0,0,Adult,
Jacquot South,203,30-Mar-1981,Scott Gilbert,57015,2,1500,2,0,1,136,1,,1540,,,0,,Adult,
Jacquot South,203,30-Mar-1981,Scott Gilbert,53633,1,1450,1,1,0,127,,,0,,,0,,Adult,
Jacquot South,203,30-Mar-1981,Scott Gilbert,57227,2,1290,1,1,0,131,,,0,,,0,,Juv,
Jacquot South,203,30-Mar-1981,Scott Gilbert,57014,2,1275,1,1,0,124,,,0,,,0,,Juv,
Jacquot South,203,30-Mar-1981,Scott Gilbert,57013,2,1350,2,0,1,128,,,0,,,0,,Juv,
Jacquot South,203,30-Mar-1981,Scott Gilbert,53152,1,1400,1,1,0,134,1,,1340,,,0,,Adult,
Jacquot South,203,30-Mar-1981,Scott Gilbert,56420,1,1195,1,1,0,127,,,0,,,0,,Juv,
Jacquot South,203,30-Mar-1981,Scott Gilbert,57011,2,1400,2,0,1,137,,,0,,,0,,Adult,
Jacquot South,203,30-Mar-1981,Scott Gilbert,57012,2,1450,2,0,1,131,,,0,,,0,,Adult,
Jacquot South,203,30-Mar-1981,Scott Gilbert,57228,2,1310,1,1,0,134,,,0,,,0,,Juv,
Jacquot South,203,30-Mar-1981,Scott Gilbert,54921,1,1125,1,1,0,120,,,0,,,0,,Juv,
Jacquot South,203,30-Mar-1981,Scott Gilbert,57017,2,1500,2,0,1,137,,,0,,,0,,Adult,
Jacquot South,203,30-Mar-1981,Scott Gilbert,52581,1,1490,2,0,1,130,,,0,,,0,,Adult,
Jacquot South,203,30-Mar-1981,Scott Gilbert,57016,2,1275,2,0,1,133,,,0,,,0,,Juv,
Jacquot South,203,30-Mar-1981,Scott Gilbert,54923,1,1200,1,1,0,125,,,0,,,0,,Juv,
Jacquot South,203,30-Mar-1981,Scott Gilbert,56417,1,1340,1,1,0,129,,,0,,,0,,Juv,
Jacquot South,203,30-Mar-1981,Scott Gilbert,57010,2,1275,1,1,0,130,,,0,,,0,,Juv,
Jacquot South,203,30-Mar-1981,Scott Gilbert,56364,1,1400,1,1,0,129,,,0,,,0,,Adult,
Jacquot South,203,30-Mar-1981,Scott Gilbert,57226,2,1540,1,1,0,136,,,0,,,0,,Adult,
Jacquot South,203,30-Mar-1981,Scott Gilbert,57027,1,1200,2,0,1,129,,,0,,,0,,Juv,
Jacquot South,203,30-Mar-1981,Scott Gilbert,56357,1,1350,2,0,1,133,,,0,,,0,,Juv,
Jacquot South,203,30-Mar-1981,Scott Gilbert,52984,1,1390,1,1,0,128,,,0,,,0,,Juv,
Jacquot South,203,30-Mar-1981,Scott Gilbert,56419,1,1450,2,0,1,136,,,0,,,0,,Adult,
Jacquot South,203,30-Mar-1981,Scott Gilbert,53783,1,1275,1,1,0,131,,,0,,,0,,Juv,
Jacquot South,203,30-Mar-1981,Scott Gilbert,51765,1,1600,2,0,1,130,,,0,,,0,,Adult,
Jacquot South,203,30-Mar-1981,Scott Gilbert,54408,1,1490,2,0,1,134,,,0,,,0,,Adult,
Jacquot South,203,30-Mar-1981,Scott Gilbert,53749,1,1450,1,1,0,139,1,,1390,,,0,,Adult,
Jacquot South,203,30-Mar-1981,Scott Gilbert,56689,1,1110,1,2,0,134,,,0,,,0,,Juv,"feet mangled, old coyote wound?"
Jacquot South,203,30-Mar-1981,Scott Gilbert,56688,1,1400,2,0,1,136,,,0,,,0,,Adult,
Jacquot South,203,30-Mar-1981,Scott Gilbert,56635,1,1140,1,1,0,133,,,0,,,0,,Juv,
Jacquot South,203,30-Mar-1981,Scott Gilbert,56797,1,1300,1,1,0,130,,,0,,,0,,Juv,
Jacquot South,203,30-Mar-1981,Scott Gilbert,54410,1,1450,1,1,0,131,,,0,,,0,,Adult,
Jacquot South,203,30-Mar-1981,Scott Gilbert,53661,1,1240,1,1,0,127,,,0,,,0,,Juv,
Jacquot South,203,30-Mar-1981,Scott Gilbert,56424,1,1340,1,1,0,141,,,0,,,0,,Juv,
Jacquot South,203,30-Mar-1981,Scott Gilbert,56822,1,1565,2,0,1,134,,,0,,,0,,Adult,
Jacquot South,203,30-Mar-1981,Scott Gilbert,56947,1,1425,1,1,0,137,1,,1370,,,0,,Adult,
Jacquot South,203,30-Mar-1981,Scott Gilbert,54489,1,1300,1,1,0,130,,,0,,,0,,Juv,
Jacquot South,203,30-Mar-1981,Scott Gilbert,56423,1,1500,2,0,1,133,,,0,,,0,,Adult,
Jacquot South,203,30-Mar-1981,Scott Gilbert,56422,1,1400,1,1,0,125,,,0,,,0,,Adult,
Jacquot South,203,30-Mar-1981,Scott Gilbert,56639,1,1790,2,0,1,135,,,0,,,0,,Adult,
Jacquot South,203,30-Mar-1981,Scott Gilbert,52336,1,1410,1,1,0,126,,,0,,,0,,Adult,
Jacquot South,203,30-Mar-1981,Scott Gilbert,50359,1,1690,2,0,1,140,,,0,,,0,,Adult,
Jacquot South,203,30-Mar-1981,Scott Gilbert,53636,1,1490,2,0,1,134,,,0,,,0,,Adult,
Jacquot South,239,07-Dec-1981,"Jean Carey, Scott Gilbert",58550,1,1415,2,0,1,135,,,0,,,0,,Adult,
Jacquot South,239,07-Dec-1981,"Jean Carey, Scott Gilbert",53661,1,1320,1,2,0,132,,,0,,,0,,Juv,
Jacquot South,239,07-Dec-1981,"Jean Carey, Scott Gilbert",58730,1,1460,2,0,1,131,,,0,,,0,,Adult,
Jacquot South,239,07-Dec-1981,"Jean Carey, Scott Gilbert",54923,1,1265,1,2,0,128,,,0,,,0,,Juv,
Jacquot South,239,07-Dec-1981,"Jean Carey, Scott Gilbert",57226,1,1665,1,2,0,135,,,0,,,0,,Adult,
Jacquot South,239,07-Dec-1981,"Jean Carey, Scott Gilbert",59611,2,1265,2,0,1,133,,,0,,,0,,Juv,
Jacquot South,239,07-Dec-1981,"Jean Carey, Scott Gilbert",59805,2,1310,1,2,0,132,,,0,,,0,,Juv,
Jacquot South,239,07-Dec-1981,"Jean Carey, Scott Gilbert",59612,2,1315,2,0,1,131,,,0,,,0,,Juv,
Jacquot South,239,07-Dec-1981,"Jean Carey, Scott Gilbert",59608,2,1220,2,0,1,133,,,0,,,0,,Juv,
Jacquot South,239,07-Dec-1981,"Jean Carey, Scott Gilbert",57676,1,1370,1,2,0,131,,,0,,,0,,Juv,
Jacquot South,239,07-Dec-1981,"Jean Carey, Scott Gilbert",59610,2,1470,1,2,0,127,1,,136,,,0,,Adult,Also tagged as 59992
Jacquot South,239,07-Dec-1981,"Jean Carey, Scott Gilbert",59609,2,1470,2,0,1,134,,,0,,,0,,Adult,
Jacquot South,239,07-Dec-1981,"Jean Carey, Scott Gilbert",57278,1,1420,1,2,0,129,,,0,,,0,,Adult,
Jacquot South,160,02-Jun-1980,"Krebs, Sinclair, Smith",53747,2,550,1,2,0,97,1,,550,,,0,,Juv,
Jacquot South,160,02-Jun-1980,"Krebs, Sinclair, Smith",53152,1,1350,1,1,0,137,,,0,,,0,,Adult,
Jacquot South,160,02-Jun-1980,"Krebs, Sinclair, Smith",53748,2,560,1,2,0,96,,,0,,,0,,Juv,
Jacquot South,160,02-Jun-1980,"Krebs, Sinclair, Smith",53782,2,1150,2,0,2,145,,,0,,,0,,Juv,
Jacquot South,160,02-Jun-1980,"Krebs, Sinclair, Smith",53148,1,1970,2,0,2,129,,,0,,,0,,Adult,
Jacquot South,160,02-Jun-1980,"Krebs, Sinclair, Smith",53750,2,1245,1,1,0,122,,,0,,,0,,Juv,
Jacquot South,160,02-Jun-1980,"Krebs, Sinclair, Smith",51765,1,2070,2,0,3,133,,,0,,,0,,Adult,
Jacquot South,160,02-Jun-1980,"Krebs, Sinclair, Smith",52993,1,1845,2,0,3,135,1,,1800,,,0,,Adult,
Jacquot South,160,02-Jun-1980,"Krebs, Sinclair, Smith",53783,2,1250,1,1,0,132,,,0,,,0,,Adult,
Jacquot South,160,02-Jun-1980,"Krebs, Sinclair, Smith",52579,1,1870,2,0,3,142,,,0,,,0,,Adult,
Jacquot South,160,02-Jun-1980,"Krebs, Sinclair, Smith",53389,1,1320,1,1,0,138,,,0,,,0,,Adult,
Jacquot South,160,02-Jun-1980,"Krebs, Sinclair, Smith",53609,1,1620,2,0,2,134,,,0,,,0,,Adult,
Jacquot South,160,02-Jun-1980,"Krebs, Sinclair, Smith",53749,2,550,1,2,0,95,,,0,,,0,,Juv,
Jacquot South,163,23-Jun-1980,"Krebs, Sinclair, Smith",52993,1,1875,2,0,1,130,,,0,,,0,,Adult,anus purplish and swollen.
Jacquot South,163,23-Jun-1980,"Krebs, Sinclair, Smith",53148,1,1625,2,0,1,129,,,0,,,0,,Adult,RHF freshly broken and dangling.
Jacquot South,163,23-Jun-1980,"Krebs, Sinclair, Smith",53663,2,745,2,0,1,110,,,0,,,0,,Juv,
Jacquot South,163,23-Jun-1980,"Krebs, Sinclair, Smith",50359,1,1775,2,0,1,138,1,,1775,,,0,,Adult,
Jacquot South,163,23-Jun-1980,"Krebs, Sinclair, Smith",53661,2,1125,1,1,0,129,,,0,,,0,,Juv,
Jacquot South,163,23-Jun-1980,"Krebs, Sinclair, Smith",53662,2,805,1,2,0,112,,,0,,,0,,Juv,
Jacquot South,163,23-Jun-1980,"Krebs, Sinclair, Smith",52989,1,1675,2,0,3,130,1,,1625,,,0,,Adult,
Jacquot South,163,23-Jun-1980,"Krebs, Sinclair, Smith",52336,1,1275,1,1,0,124,,,0,,,0,,Adult,
Jacquot South,163,23-Jun-1980,"Krebs, Sinclair, Smith",51765,1,1750,2,0,3,130,,,0,,,0,,Adult,
Jacquot South,163,23-Jun-1980,"Krebs, Sinclair, Smith",53638,1,1350,2,0,1,125,,,0,,,0,,Adult,
Jacquot South,163,23-Jun-1980,"Krebs, Sinclair, Smith",53783,1,1050,1,1,0,134,,,0,,,0,,Juv,
Jacquot South,163,23-Jun-1980,"Krebs, Sinclair, Smith",53634,1,1275,1,1,0,136,,,0,,,0,,Adult,
Jacquot South,163,23-Jun-1980,"Krebs, Sinclair, Smith",52507,1,1350,1,1,0,132,,,0,,,0,,Adult,
Jacquot South,163,23-Jun-1980,"Krebs, Sinclair, Smith",52579,1,1850,2,0,1,140,1,,1850,,,0,,Adult,
Jacquot South,163,23-Jun-1980,"Krebs, Sinclair, Smith",53747,1,775,1,2,0,112,1,,775,,,0,,Juv,
Jacquot South,163,23-Jun-1980,"Krebs, Sinclair, Smith",52581,1,1625,2,0,1,131,,,0,,,0,,Adult,
Jacquot South,163,23-Jun-1980,"Krebs, Sinclair, Smith",53609,1,1650,2,0,1,137,,,0,,,0,,Adult,
Jacquot South,163,23-Jun-1980,"Krebs, Sinclair, Smith",52831,1,1700,1,2,0,131,,,0,,,0,,Adult,
Jacquot South,163,23-Jun-1980,"Krebs, Sinclair, Smith",53660,2,1600,2,0,3,133,,,0,,,0,,Adult,
Jacquot South,165,07-Jul-1980,"Krebs, Sinclair, Smith",53661,1,1160,1,1,0,128,,,0,,,0,,Juv,
Jacquot South,165,07-Jul-1980,"Krebs, Sinclair, Smith",53747,1,1950,1,2,0,119,,,0,,,0,,Adult,
Jacquot South,165,07-Jul-1980,"Krebs, Sinclair, Smith",53663,1,925,2,0,1,123,,,0,,,0,,Juv,
Jacquot South,165,07-Jul-1980,"Krebs, Sinclair, Smith",53782,1,1975,2,0,1,134,,,0,,,0,,Adult,
Jacquot South,165,07-Jul-1980,"Krebs, Sinclair, Smith",54130,2,450,2,0,1,90,,,0,,,0,,Juv,
Jacquot South,165,07-Jul-1980,"Krebs, Sinclair, Smith",54018,2,1075,2,0,1,129,,,0,,,0,,Juv,
Jacquot South,165,07-Jul-1980,"Krebs, Sinclair, Smith",53610,1,2060,2,0,3,132,,,0,,,0,,Adult,
Jacquot South,165,07-Jul-1980,"Krebs, Sinclair, Smith",54016,2,875,1,2,0,121,,,0,,,0,,Juv,
Jacquot South,165,07-Jul-1980,"Krebs, Sinclair, Smith",53637,1,1470,2,0,3,136,,,0,,,0,,Adult,
Jacquot South,165,07-Jul-1980,"Krebs, Sinclair, Smith",53324,1,1150,1,2,0,132,,,0,,,0,,Juv,
Jacquot South,165,07-Jul-1980,"Krebs, Sinclair, Smith",54017,2,325,1,2,0,83,,,0,,,0,,Juv,
Jacquot South,165,07-Jul-1980,"Krebs, Sinclair, Smith",52990,1,1970,2,0,1,137,,,0,,,0,,Adult,
Jacquot South,165,07-Jul-1980,"Krebs, Sinclair, Smith",50359,1,1970,2,0,1,142,,,0,,,0,,Adult,
Jacquot South,165,07-Jul-1980,"Krebs, Sinclair, Smith",52982,1,1950,2,0,1,133,1,,2000,,,0,,Adult,
Jacquot South,165,07-Jul-1980,"Krebs, Sinclair, Smith",51765,1,1720,2,0,3,129,,,0,,,0,,Adult,
Jacquot South,165,07-Jul-1980,"Krebs, Sinclair, Smith",52581,1,1800,2,0,1,137,,,0,,,0,,Adult,
Jacquot South,165,07-Jul-1980,"Krebs, Sinclair, Smith",52993,1,1890,2,0,1,131,1,,1900,,,0,,Adult,
Jacquot South,168,28-Jul-1980,"Krebs, Sinclair, Smith",53747,1,1115,1,2,0,146,,,0,,,0,,Juv,
Jacquot South,168,28-Jul-1980,"Krebs, Sinclair, Smith",52990,1,1560,2,0,3,135,,,0,,,0,,Adult,
Jacquot South,168,28-Jul-1980,"Krebs, Sinclair, Smith",53389,1,1410,1,2,0,139,,,0,,,0,,Adult,
Jacquot South,168,28-Jul-1980,"Krebs, Sinclair, Smith",52982,1,1600,2,0,3,137,,,0,,,0,,Adult,
Jacquot South,168,28-Jul-1980,"Krebs, Sinclair, Smith",53609,1,1585,2,0,1,135,,,0,,,0,,Adult,
Jacquot South,168,28-Jul-1980,"Krebs, Sinclair, Smith",52581,1,1510,2,0,3,131,,,0,,,0,,Adult,
Jacquot South,168,28-Jul-1980,"Krebs, Sinclair, Smith",53663,1,1165,2,0,1,127,,,0,,,0,,Juv,
Jacquot South,168,28-Jul-1980,"Krebs, Sinclair, Smith",53748,1,1285,1,2,0,137,,,0,,,0,,Adult,
Jacquot South,168,28-Jul-1980,"Krebs, Sinclair, Smith",51765,1,1485,2,0,1,129,1,,1535,,,0,,Adult,
Jacquot South,168,28-Jul-1980,"Krebs, Sinclair, Smith",53783,1,1400,1,1,0,135,,,0,,,0,,Adult,
Jacquot South,168,28-Jul-1980,"Krebs, Sinclair, Smith",54016,5,1100,1,2,0,125,,,0,,,0,,Juv,Death due to attack by predator.
Jacquot South,168,28-Jul-1980,"Krebs, Sinclair, Smith",54388,1,1210,1,2,0,130,,,0,,,0,,Juv,
Jacquot South,168,28-Jul-1980,"Krebs, Sinclair, Smith",54408,2,590,2,0,1,103,,,0,,,0,,Juv,
Jacquot South,168,28-Jul-1980,"Krebs, Sinclair, Smith",54409,2,570,2,0,1,101,,,0,,,0,,Juv,
Jacquot South,168,28-Jul-1980,"Krebs, Sinclair, Smith",54410,2,760,1,2,0,113,,,0,,,0,,Juv,
Jacquot South,168,28-Jul-1980,"Krebs, Sinclair, Smith",52336,1,1310,1,2,0,128,,,0,,,0,,Adult,
Jacquot South,170,11-Aug-1980,"Krebs, Sinclair, Smith",52507,1,1590,1,2,0,132,,,0,,,0,,Adult,
Jacquot South,170,11-Aug-1980,"Krebs, Sinclair, Smith",54549,2,680,1,2,0,102,,,0,,,0,,Juv,
Jacquot South,170,11-Aug-1980,"Krebs, Sinclair, Smith",54948,2,765,1,2,0,114,,,0,,,0,,Juv,
Jacquot South,170,11-Aug-1980,"Krebs, Sinclair, Smith",52581,1,1535,2,0,3,130,,,0,,,0,,Adult,
Jacquot South,170,11-Aug-1980,"Krebs, Sinclair, Smith",52990,1,1570,2,0,1,136,,,0,,,0,,Adult,
Jacquot South,170,11-Aug-1980,"Krebs, Sinclair, Smith",52982,1,1600,2,0,2,139,,,0,,,0,,Adult,
Jacquot South,170,11-Aug-1980,"Krebs, Sinclair, Smith",54465,2,625,1,2,0,109,1,,590,,,0,,Juv,
Jacquot South,170,11-Aug-1980,"Krebs, Sinclair, Smith",53747,1,1200,1,2,0,138,,,0,,,0,,Juv,
Jacquot South,170,11-Aug-1980,"Krebs, Sinclair, Smith",54548,2,760,1,2,0,105,,,0,,,0,,Juv,
Jacquot South,170,11-Aug-1980,"Krebs, Sinclair, Smith",51765,1,1500,2,0,3,133,1,,1470,,,0,,Adult,
Jacquot South,170,11-Aug-1980,"Krebs, Sinclair, Smith",54949,2,765,1,2,0,111,,,0,,,0,,Juv,
Jacquot South,170,11-Aug-1980,"Krebs, Sinclair, Smith",52336,1,1300,1,2,0,129,,,0,,,0,,Adult,
Jacquot South,170,11-Aug-1980,"Krebs, Sinclair, Smith",54463,2,700,2,0,1,108,,,0,,,0,,Juv,
Jacquot South,170,11-Aug-1980,"Krebs, Sinclair, Smith",52993,1,1550,2,0,3,138,1,,1560,,,0,,Adult,
Jacquot South,170,11-Aug-1980,"Krebs, Sinclair, Smith",54462,2,750,1,2,0,111,1,,760,,,0,,Juv,
Jacquot South,172,25-Aug-1980,"Krebs, Sinclair, Smith",54924,2,1440,1,2,0,136,,,0,,,0,,Adult,
Jacquot South,172,25-Aug-1980,"Krebs, Sinclair, Smith",52982,1,1675,2,0,1,138,,,0,,,0,,Adult,
Jacquot South,172,25-Aug-1980,"Krebs, Sinclair, Smith",54465,1,850,1,2,0,116,,,0,,,0,,Juv,
Jacquot South,172,25-Aug-1980,"Krebs, Sinclair, Smith",53389,1,1430,1,2,0,137,1,,1490,,,0,,Adult,
Jacquot South,172,25-Aug-1980,"Krebs, Sinclair, Smith",54483,2,730,2,0,1,105,,,0,,,0,,Juv,
Jacquot South,172,25-Aug-1980,"Krebs, Sinclair, Smith",54484,2,1575,1,2,0,141,,,0,,,0,,Adult,
Jacquot South,172,25-Aug-1980,"Krebs, Sinclair, Smith",54922,2,730,2,0,1,112,,,0,,,0,,Juv,
Jacquot South,172,25-Aug-1980,"Krebs, Sinclair, Smith",52581,1,1605,2,0,3,130,,,0,,,0,,Adult,
Jacquot South,172,25-Aug-1980,"Krebs, Sinclair, Smith",54921,2,600,1,2,0,98,,,0,,,0,,Juv,
Jacquot South,172,25-Aug-1980,"Krebs, Sinclair, Smith",52507,1,1430,1,2,0,129,,,0,,,0,,Adult,
Jacquot South,172,25-Aug-1980,"Krebs, Sinclair, Smith",54548,1,965,1,2,0,123,,,0,,,0,,Juv,
Jacquot South,172,25-Aug-1980,"Krebs, Sinclair, Smith",54749,2,1540,1,2,0,129,,,0,,,0,,Adult,
Jacquot South,172,25-Aug-1980,"Krebs, Sinclair, Smith",54748,2,500,2,0,1,92,,,0,,,0,,Juv,
Jacquot South,172,25-Aug-1980,"Krebs, Sinclair, Smith",54549,1,890,1,2,0,115,,,0,,,0,,Juv,
Jacquot South,172,25-Aug-1980,"Krebs, Sinclair, Smith",54923,1,1200,1,2,0,124,,,0,,,0,,Juv,retag left ear.
Jacquot South,172,25-Aug-1980,"Krebs, Sinclair, Smith",53663,1,1480,2,0,2,142,,,0,,,0,,Adult,
Jacquot South,172,25-Aug-1980,"Krebs, Sinclair, Smith",54925,2,1020,1,2,0,130,,,0,,,0,,Juv,
Jacquot South,172,25-Aug-1980,"Krebs, Sinclair, Smith",52993,1,1580,2,0,3,136,1,,1490,,,0,,Adult,
Jacquot South,172,25-Aug-1980,"Krebs, Sinclair, Smith",54462,1,930,1,2,0,118,,,0,,,0,,Juv,
Jacquot South,172,25-Aug-1980,"Krebs, Sinclair, Smith",53783,1,1355,1,2,0,135,,,0,,,0,,Adult,
Jacquot South,172,25-Aug-1980,"Krebs, Sinclair, Smith",54388,1,1490,1,2,0,135,,,0,,,0,,Adult,
Jacquot South,172,25-Aug-1980,"Krebs, Sinclair, Smith",54489,2,1080,1,2,0,122,,,0,,,0,,Juv,
Jacquot South,172,25-Aug-1980,"Krebs, Sinclair, Smith",53782,1,1730,2,0,1,142,,,0,,,0,,Adult,
Jacquot South,172,25-Aug-1980,"Krebs, Sinclair, Smith",51765,1,1575,2,0,3,131,1,,1490,,,0,,Adult,
Jacquot South,175,15-Sep-1980,"Krebs, Sinclair, Smith",54548,1,1180,1,2,0,129,,,0,,,0,,Juv,
Jacquot South,175,15-Sep-1980,"Krebs, Sinclair, Smith",52581,1,1575,2,0,3,130,0,0,0,0,,0,,Adult,
Jacquot South,175,15-Sep-1980,"Krebs, Sinclair, Smith",52993,1,1640,2,0,1,133,0,0,0,0,,0,,Adult,
Jacquot South,175,15-Sep-1980,"Krebs, Sinclair, Smith",52990,1,1630,2,0,1,139,,,0,,,0,,Adult,
Jacquot South,175,15-Sep-1980,"Krebs, Sinclair, Smith",52507,1,1610,1,2,0,131,0,0,0,0,,0,,Adult,left front paw mangled.
Jacquot South,175,15-Sep-1980,"Krebs, Sinclair, Smith",54462,1,1180,1,2,0,127,0,0,0,0,,0,,Juv,
Jacquot South,191,05-Jan-1981,Scott Gilbert.,54408,1,1490,2,0,1,134,,,0,,,0,,Adult,
Jacquot South,191,05-Jan-1981,Scott Gilbert.,53749,1,1590,1,2,0,144,,,0,,,0,,Adult,
Jacquot South,191,05-Jan-1981,Scott Gilbert.,56421,2,1240,2,0,1,129,,,0,,,0,,Juv,
Jacquot South,191,05-Jan-1981,Scott Gilbert.,53634,1,1390,1,2,0,135,,,0,,,0,,Juv,
Jacquot South,191,05-Jan-1981,Scott Gilbert.,56369,2,1500,2,0,1,140,,,0,,,0,,Adult,
Jacquot South,191,05-Jan-1981,Scott Gilbert.,56424,2,1340,1,2,0,142,,,0,,,0,,Juv,
Jacquot South,191,05-Jan-1981,Scott Gilbert.,56425,2,1440,2,0,1,132,,,0,,,0,,Adult,
Jacquot South,191,05-Jan-1981,Scott Gilbert.,53747,1,1340,1,2,0,139,,,0,,,0,,Juv,
Jacquot South,191,05-Jan-1981,Scott Gilbert.,53663,1,1590,2,0,1,135,,,0,,,0,,Adult,
Jacquot South,191,05-Jan-1981,Scott Gilbert.,54410,1,1515,1,2,0,136,,,0,,,0,,Adult,
Jacquot South,191,05-Jan-1981,Scott Gilbert.,53637,1,1490,2,0,1,142,,,0,,,0,,Adult,
Jacquot South,191,05-Jan-1981,Scott Gilbert.,54462,1,1440,1,2,0,130,,,0,,,0,,Adult,
Jacquot South,191,05-Jan-1981,Scott Gilbert.,56423,2,1340,2,0,1,135,,,0,,,0,,Juv,
Jacquot South,191,05-Jan-1981,Scott Gilbert.,56422,2,1340,1,2,0,133,,,0,,,0,,Juv,
Jacquot South,191,05-Jan-1981,Scott Gilbert.,56418,2,1590,2,0,1,142,,,0,,,0,,Adult,
Jacquot South,191,05-Jan-1981,Scott Gilbert.,56364,2,1375,1,2,0,130,,,0,,,0,,Juv,
Jacquot South,191,05-Jan-1981,Scott Gilbert.,53636,1,1540,2,0,1,135,,,0,,,0,,Adult,
Jacquot South,191,05-Jan-1981,Scott Gilbert.,56417,2,1290,1,2,0,134,,,0,,,0,,Juv,
Jacquot South,191,05-Jan-1981,Scott Gilbert.,52990,1,1540,2,0,1,138,,,0,,,0,,Adult,
Jacquot South,191,05-Jan-1981,Scott Gilbert.,56363,2,1425,2,0,1,137,,,0,,,0,,Adult,
Jacquot South,191,05-Jan-1981,Scott Gilbert.,56362,2,1400,2,0,1,134,,,0,,,0,,Adult,
Jacquot South,191,05-Jan-1981,Scott Gilbert.,56365,2,1600,2,0,1,142,,,0,,,0,,Adult,
Jacquot South,191,05-Jan-1981,Scott Gilbert.,56357,2,1290,2,0,1,134,,,0,,,0,,Juv,
Jacquot South,191,05-Jan-1981,Scott Gilbert.,56356,2,1440,2,0,1,140,,,0,,,0,,Adult,
Jacquot South,191,05-Jan-1981,Scott Gilbert.,56366,2,1450,1,2,0,125,,,0,,,0,,Adult,
Jacquot South,191,05-Jan-1981,Scott Gilbert.,53308,1,1700,2,0,1,145,,,0,,,0,,Adult,
Jacquot South,191,05-Jan-1981,Scott Gilbert.,56367,2,1450,2,0,1,137,,,0,,,0,,Adult,
Jacquot South,191,05-Jan-1981,Scott Gilbert.,56419,2,1390,2,0,1,137,,,0,,,0,,Juv,
Jacquot South,191,05-Jan-1981,Scott Gilbert.,56420,2,1340,1,2,0,130,,,0,,,0,,Juv,
Jacquot South,191,05-Jan-1981,Scott Gilbert.,56368,2,1700,2,0,1,134,,,0,,,0,,Adult,
Jacquot South,191,05-Jan-1981,Scott Gilbert.,52581,1,1590,2,0,1,130,,,0,,,0,,Adult,
Jacquot South,195,02-Feb-1981,"John Krebs, R.M.",54489,1,1435,1,2,0,131,,,0,,,0,,Adult,
Jacquot South,195,02-Feb-1981,"John Krebs, R.M.",53633,1,1560,1,2,0,131,,,0,,,0,,Adult,
Jacquot South,195,02-Feb-1981,"John Krebs, R.M.",53747,5,1370,1,2,0,139,,,0,,,0,,Juv,Death by coyote.
Jacquot South,195,02-Feb-1981,"John Krebs, R.M.",56363,1,1435,2,0,1,140,,,0,,,0,,Adult,
Jacquot South,195,02-Feb-1981,"John Krebs, R.M.",56640,2,1685,2,0,1,141,,,0,,,0,,Adult,
Jacquot South,195,02-Feb-1981,"John Krebs, R.M.",56634,2,1540,1,2,0,138,,,0,,,0,,Adult,
Jacquot South,195,02-Feb-1981,"John Krebs, R.M.",52984,1,1520,1,2,0,128,,,0,,,0,,Adult,
Jacquot South,195,02-Feb-1981,"John Krebs, R.M.",56689,6,1260,1,2,0,134,,,0,,,0,,Juv,
Jacquot South,195,02-Feb-1981,"John Krebs, R.M.",56419,1,1385,2,0,1,141,,,0,,,0,,Juv,
Jacquot South,195,02-Feb-1981,"John Krebs, R.M.",56688,2,1410,2,0,1,139,,,0,,,0,,Adult,
Jacquot South,195,02-Feb-1981,"John Krebs, R.M.",54924,1,1490,1,2,0,137,,,0,,,0,,Adult,
Jacquot South,195,02-Feb-1981,"John Krebs, R.M.",52982,1,1615,2,0,1,141,,,0,,,0,,Adult,
Jacquot South,195,02-Feb-1981,"John Krebs, R.M.",54410,1,1550,1,2,0,133,1,,1410,,,0,,Adult,OTE
Jacquot South,195,02-Feb-1981,"John Krebs, R.M.",53637,1,1485,2,0,1,135,,,0,,,0,,Adult,
Jacquot South,195,02-Feb-1981,"John Krebs, R.M.",54408,1,1540,2,0,1,135,,,0,,,0,,Adult,
Jacquot South,195,02-Feb-1981,"John Krebs, R.M.",56635,2,1215,1,2,0,134,,,0,,,0,,Juv,
Jacquot South,195,02-Feb-1981,"John Krebs, R.M.",52990,1,1480,2,0,1,135,,,0,,,0,,Adult,
Jacquot South,195,02-Feb-1981,"John Krebs, R.M.",53636,1,1590,2,0,1,132,,,0,,,0,,Adult,
Jacquot South,195,02-Feb-1981,"John Krebs, R.M.",56639,2,1610,2,0,1,140,,,0,,,0,,Adult,
Jacquot South,196,09-Feb-1981,"John Krebs, R.M.",54408,1,1490,2,0,1,136,,,0,,,0,,Adult,
Jacquot South,196,09-Feb-1981,"John Krebs, R.M.",56795,2,1440,2,0,1,136,,,0,,,0,,Adult,
