tbl2_grids.id_grid,grid,tbl3_weeks.id_week,tbl3_weeks.id_grid,dateCap,week,id_hare,tbl4_hare.id_week,EartagLetter,Eartag,Sex,Repro_Male,Repro_Fem,Weight,Hindfoot,RHF_2,Weight_2,Weight_3,Weight_4,Fecal_VialCK1,Fecal_VialCK2,Fecal_VialCK3,Fecal_VialCK4,FecalTimeCK1,FecalTimeCK2,FecalTimeCK3,FecalTimeCK4
85,Jo,6366,85,07-Jul-2021,2304,67739,6366,B,26347,2,0,3,0,0,0,0,0,0,,,,,,,,
85,Jo,6365,85,21-Jun-2021,2302,67736,6365,B,26347,2,0,3,1670,0,0,0,0,0,,,,,,,,
85,Jo,6365,85,21-Jun-2021,2302,67737,6365,B,26348,2,0,3,1720,0,0,0,0,0,,,,,,,,
63,Kloo,6374,63,18-Jun-2021,2301,67755,6374,B,26349,1,1,0,1330,0,0,1280,0,0,,,,,,,,
63,Kloo,6374,63,18-Jun-2021,2301,67756,6374,B,26350,2,0,1,1750,0,0,1700,0,0,,,,,,,,
85,Jo,6364,85,12-Jun-2021,2300,67728,6364,B,26348,2,0,3,1480,0,0,1500,0,0,,,,,,,,
85,Jo,6364,85,12-Jun-2021,2300,67729,6364,B,26380,1,1,0,1200,128,0,0,0,0,,,,,,,,
34,Chitty,6369,34,04-Jun-2021,2299,67744,6369,B,26474,2,0,3,1460,125,0,0,0,0,,,,,,,,
34,Chitty,6369,34,04-Jun-2021,2299,67743,6369,B,26473,1,1,0,1160,124,0,0,0,0,,,,,,,,
63,Kloo,6373,63,27-May-2021,2298,67753,6373,B,26350,2,0,3,1500,0,0,0,0,0,,,,,,,,
63,Kloo,6373,63,27-May-2021,2298,67754,6373,B,26349,1,1,0,1230,135,0,0,0,0,,,,,,,,
85,Jo,6363,85,20-May-2021,2297,67727,6363,B,26380,1,1,0,1380,135,0,0,0,0,,,,,,,,
85,Jo,6363,85,20-May-2021,2297,67726,6363,B,26347,2,0,1,1480,134,0,0,0,0,,,,,,,,
85,Jo,6363,85,20-May-2021,2297,67725,6363,B,26348,2,0,1,1560,129,0,0,0,0,,,,,,,,
63,Kloo,6372,63,19-May-2021,2297,67751,6372,B,26349,1,1,0,1340,136,0,0,0,0,,,,,,,,
63,Kloo,6372,63,19-May-2021,2297,67752,6372,B,26350,2,0,0,1680,0,0,0,0,0,,,,,,,,
37,Silver,6345,37,25-Apr-2021,2293,67670,6345,B,26445,1,1,0,1100,129,0,0,0,0,,,,,,,,
37,Silver,6345,37,25-Apr-2021,2293,67667,6345,B,26303,1,1,0,1250,138,0,0,0,0,,,,,,,,
37,Silver,6345,37,25-Apr-2021,2293,67669,6345,B,26341,2,0,1,1250,135,0,1275,0,0,,,,,,7:13 AM,,
37,Silver,6345,37,25-Apr-2021,2293,67671,6345,B,26444,2,0,1,1250,131,0,0,0,0,,,,,,,,
37,Silver,6345,37,25-Apr-2021,2293,67672,6345,B,24581,1,1,0,1300,133,0,0,0,0,,,,,,,,
37,Silver,6345,37,25-Apr-2021,2293,67668,6345,B,24883,2,0,1,1435,133,0,1395,0,0,,,,,7:38 AM,7:42 AM,,
34,Chitty,6344,34,18-Apr-2021,2292,67664,6344,B,26390,1,1,0,0,132,0,0,0,0,,,,,,,,
34,Chitty,6344,34,18-Apr-2021,2292,67662,6344,B,26473,1,2,0,1045,130,0,1115,0,0,,,,,8:35 AM,,,
34,Chitty,6344,34,18-Apr-2021,2292,67661,6344,B,26474,2,0,1,1130,132,0,0,0,0,,,,,7:45 AM,,,
34,Chitty,6344,34,18-Apr-2021,2292,67660,6344,B,25611,2,0,1,1340,130,135,1365,0,0,,,,,8:17 AM,,,
38,Sulphur,6343,38,17-Apr-2021,2292,67655,6343,B,26321,2,0,1,1400,136,138,1415,0,0,,,,,,,,
38,Sulphur,6343,38,17-Apr-2021,2292,67659,6343,B,26475,2,0,1,1200,128,0,0,0,0,,,,,,,,
38,Sulphur,6343,38,17-Apr-2021,2292,67653,6343,B,26367,2,0,1,1285,138,0,0,0,0,,,,,,,,
38,Sulphur,6343,38,17-Apr-2021,2292,67654,6343,B,26342,1,2,0,1265,144,0,0,0,0,,,,,,,,
38,Sulphur,6343,38,17-Apr-2021,2292,67657,6343,B,26345,1,1,0,1190,131,0,0,0,0,,,,,7:45 AM,,,
38,Sulphur,6343,38,17-Apr-2021,2292,67658,6343,B,26346,2,0,1,1300,137,0,0,0,0,,,,,8:45 AM,,,
38,Sulphur,6343,38,17-Apr-2021,2292,67656,6343,B,26316,1,1,0,1115,134,130,1115,0,0,,,,,,,,
85,Jo,6342,85,06-Apr-2021,2291,67652,6342,B,26344,2,0,0,1285,134,0,0,0,0,,,,,,,,
85,Jo,6342,85,06-Apr-2021,2291,67651,6342,B,26370,2,0,0,1245,138,0,0,0,0,,,,,,,,
85,Jo,6342,85,06-Apr-2021,2291,67650,6342,B,26371,2,0,0,1250,135,0,0,0,0,1,,,,5:25 AM,,,
85,Jo,6341,85,03-Apr-2021,2290,67649,6341,B,26371,2,0,0,1150,135,0,0,0,0,,,,,,,,
63,Kloo,6340,63,24-Mar-2021,2289,67648,6340,B,26343,1,0,0,1365,130,0,0,0,0,,,,,,,,
38,Sulphur,6337,38,01-Mar-2021,2286,67643,6337,B,26321,0,0,0,1485,0,0,0,0,0,,,,,,,,
38,Sulphur,6337,38,01-Mar-2021,2286,67644,6337,B,26367,2,0,0,1305,124,0,0,0,0,,,,,,,,
38,Sulphur,6337,38,01-Mar-2021,2286,67645,6337,B,25226,2,0,0,1265,129,0,0,0,0,,,,,,,,
85,Jo,6338,85,21-Feb-2021,2285,67647,6338,B,26370,2,0,0,1280,140,0,0,0,0,,,,,,,,
85,Jo,6338,85,21-Feb-2021,2285,67646,6338,B,26344,2,0,0,1190,138,0,0,0,0,,,,,,,,
63,Kloo,6335,63,20-Feb-2021,2284,67642,6335,B,26314,1,0,0,1255,131,0,0,0,0,,,,,,,,
63,Kloo,6334,63,12-Feb-2021,2283,67640,6334,B,26343,1,0,0,1280,128,0,0,0,0,,,,,,,,
38,Sulphur,6333,38,07-Feb-2021,2283,67639,6333,B,25226,2,0,0,0,0,0,0,0,0,,,,,,,,
38,Sulphur,6333,38,07-Feb-2021,2283,67638,6333,B,26342,1,0,0,1370,143,0,0,0,0,,,,,,,,
38,Sulphur,6332,38,06-Feb-2021,2282,67636,6332,B,25226,2,0,0,1335,132,0,0,0,0,,,,,,,,
38,Sulphur,6332,38,06-Feb-2021,2282,67635,6332,B,26316,1,0,0,1240,130,0,0,0,0,,,,,,,,
63,Kloo,6331,63,24-Jan-2021,2281,67634,6331,B,26314,1,0,0,1230,131,0,0,0,0,,,,,,,,
63,Kloo,6328,63,18-Oct-2020,2267,67628,6328,B,25658,0,0,0,1445,0,0,1455,0,0,,,,,,,,
63,Kloo,6328,63,18-Oct-2020,2267,67629,6328,B,25700,1,2,0,1340,135,0,0,0,0,,,,,,,,
63,Kloo,6329,63,04-Oct-2020,2265,67631,6329,B,25662,1,0,0,1230,120,0,0,0,0,,,,,,,,
63,Kloo,6329,63,04-Oct-2020,2265,67630,6329,B,25658,2,0,0,1460,134,0,0,0,0,,,,,,,,
34,Chitty,6325,34,20-Sep-2020,2263,67625,6325,B,25263,2,0,1,1110,129,0,0,0,0,,,,,,,,
34,Chitty,6325,34,20-Sep-2020,2263,67626,6325,B,25282,2,0,1,1620,140,0,0,0,0,,,,,,,,
38,Sulphur,6324,38,16-Sep-2020,2262,67618,6324,B,25670,2,0,1,1240,129,0,0,0,0,,,,,,,,
38,Sulphur,6324,38,16-Sep-2020,2262,67613,6324,B,26364,1,2,0,620,100,0,670,700,0,,,,,,,,
38,Sulphur,6324,38,16-Sep-2020,2262,67614,6324,B,26322,2,0,3,1485,135,0,1455,0,0,,,,,,,,
38,Sulphur,6324,38,16-Sep-2020,2262,67615,6324,B,26365,1,2,0,1250,115,0,1160,0,0,,,,,,,,
38,Sulphur,6324,38,16-Sep-2020,2262,67616,6324,B,25226,2,0,3,1445,128,127,1410,1415,0,,,,,,,,
38,Sulphur,6324,38,16-Sep-2020,2262,67617,6324,B,26310,2,0,1,1300,134,0,0,0,0,,,,,,,,
38,Sulphur,6324,38,16-Sep-2020,2262,67620,6324,B,26367,2,0,1,770,108,115,860,0,0,,,,,,,,
38,Sulphur,6324,38,16-Sep-2020,2262,67621,6324,B,26336,2,0,1,1170,0,0,0,0,0,,,,,,,,
38,Sulphur,6324,38,16-Sep-2020,2262,67622,6324,B,26340,2,0,1,1360,135,0,0,0,0,,,,,,,,
38,Sulphur,6324,38,16-Sep-2020,2262,67623,6324,B,26368,2,0,1,1080,120,0,0,0,0,,,,,,,,
38,Sulphur,6324,38,16-Sep-2020,2262,67624,6324,B,26369,1,2,0,710,100,0,0,0,0,,,,,,,,
38,Sulphur,6324,38,16-Sep-2020,2262,67619,6324,B,25664,1,2,0,1150,123,123,1170,0,0,,,,,,,,
37,Silver,6323,37,15-Sep-2020,2262,67601,6323,B,26301,1,2,0,840,113,0,0,0,0,,,,,,,,
37,Silver,6323,37,15-Sep-2020,2262,67598,6323,B,26375,1,2,0,1390,133,0,0,0,0,,,,,,,,
37,Silver,6323,37,15-Sep-2020,2262,67600,6323,B,24883,2,0,1,1485,136,0,1445,0,0,,,,,,,,
37,Silver,6323,37,15-Sep-2020,2262,67602,6323,B,26311,2,0,1,1430,134,0,0,0,0,,,,,,,,
37,Silver,6323,37,15-Sep-2020,2262,67603,6323,B,26335,1,2,0,890,127,0,0,0,0,,,,,,,,
37,Silver,6323,37,15-Sep-2020,2262,67604,6323,B,26334,2,0,1,1040,128,0,0,0,0,,,,,,,,
37,Silver,6323,37,15-Sep-2020,2262,67605,6323,B,26333,2,0,1,1130,132,0,0,0,0,,,,,,,,
37,Silver,6323,37,15-Sep-2020,2262,67612,6323,,270007,0,0,0,0,0,0,0,0,0,,,,,,,,
37,Silver,6323,37,15-Sep-2020,2262,67607,6323,B,26331,2,0,1,1080,129,0,0,0,0,,,,,,,,
37,Silver,6323,37,15-Sep-2020,2262,67608,6323,B,26338,2,0,1,1040,127,0,0,0,0,,,,,,,,
37,Silver,6323,37,15-Sep-2020,2262,67609,6323,B,26339,1,2,0,830,108,0,0,0,0,,,,,,,,
37,Silver,6323,37,15-Sep-2020,2262,67610,6323,B,26330,2,0,1,1470,131,0,0,0,0,,,,,,,,
37,Silver,6323,37,15-Sep-2020,2262,67611,6323,B,26337,1,2,0,1020,118,0,0,0,0,,,,,,,,
37,Silver,6323,37,15-Sep-2020,2262,67599,6323,B,26313,1,2,0,1465,135,0,1455,0,0,,,,,,,,
37,Silver,6323,37,15-Sep-2020,2262,67606,6323,B,26332,2,0,1,1410,138,0,0,0,0,,,,,,,,
81,Agnes,6326,81,14-Sep-2020,2262,67627,6326,B,24975,2,0,3,1355,138,0,0,0,0,,,,,,,,
37,Silver,6321,37,04-May-2020,2243,67588,6321,B,26303,1,1,0,1150,132,0,0,0,0,,,,,,,,
37,Silver,6321,37,04-May-2020,2243,67587,6321,B,26304,2,0,1,1460,129,0,0,0,0,,,,,,,,
37,Silver,6321,37,04-May-2020,2243,67586,6321,B,26305,2,0,1,1240,130,0,0,0,0,,,,,,,,
37,Silver,6321,37,04-May-2020,2243,67584,6321,B,26311,2,0,1,1180,133,0,1230,0,0,,,,,,,,
37,Silver,6321,37,04-May-2020,2243,67574,6321,B,25262,2,0,1,1620,141,0,1550,1620,0,,,,,,,,
37,Silver,6321,37,04-May-2020,2243,67583,6321,B,26312,2,0,1,1160,131,0,0,0,0,,,,,,,,
37,Silver,6321,37,04-May-2020,2243,67585,6321,B,26307,1,1,0,1190,129,0,0,0,0,,,,,,,,
37,Silver,6321,37,04-May-2020,2243,67581,6321,B,26309,2,0,1,1380,130,0,1400,0,0,,,,,,,,
37,Silver,6321,37,04-May-2020,2243,67575,6321,B,26313,1,2,0,1160,128,0,1120,1140,0,,,,,,,,
37,Silver,6321,37,04-May-2020,2243,67580,6321,B,26306,1,1,0,1070,125,0,1090,0,0,,,,,,,,
37,Silver,6321,37,04-May-2020,2243,67578,6321,B,26323,1,2,0,1270,131,0,1220,0,0,,,,,,,,
37,Silver,6321,37,04-May-2020,2243,67577,6321,B,24581,1,2,0,1230,133,0,1230,1250,0,,,,,,,,
37,Silver,6321,37,04-May-2020,2243,67576,6321,B,24883,2,0,1,1310,134,0,1310,1370,0,,,,,,,,
37,Silver,6321,37,04-May-2020,2243,67582,6321,B,26308,2,0,1,1350,133,0,1340,1330,0,,,,,,,,
37,Silver,6321,37,04-May-2020,2243,67579,6321,B,24929,2,0,1,1570,142,0,1600,1590,0,,,,,,,,
34,Chitty,6320,34,22-Apr-2020,2241,67567,6320,B,25621,1,2,0,1260,135,0,0,0,0,,,,,,,,
34,Chitty,6320,34,22-Apr-2020,2241,67573,6320,B,25622,1,1,0,1110,132,0,0,0,0,,,,,,,,
34,Chitty,6320,34,22-Apr-2020,2241,67572,6320,B,25642,2,0,1,1220,130,0,0,0,0,,,,,,,,
34,Chitty,6320,34,22-Apr-2020,2241,67571,6320,B,25633,1,2,0,1320,137,0,1320,0,0,,,,,,,,
34,Chitty,6320,34,22-Apr-2020,2241,67570,6320,B,26317,1,2,0,1320,131,0,1330,0,0,,,,,,,,
34,Chitty,6320,34,22-Apr-2020,2241,67568,6320,B,25611,2,0,1,1170,133,0,1200,0,0,,,,,,,,
34,Chitty,6320,34,22-Apr-2020,2241,67566,6320,B,26320,2,0,1,1410,140,0,1410,1380,0,,,,,,,,
34,Chitty,6320,34,22-Apr-2020,2241,67569,6320,B,25617,1,2,0,1290,138,0,0,0,0,,,,,,,,
38,Sulphur,6322,38,15-Apr-2020,2240,67591,6322,B,26322,2,0,1,1140,136,0,1130,1160,0,,,,,,,,
38,Sulphur,6322,38,15-Apr-2020,2240,67590,6322,B,25269,1,2,0,1280,131,0,0,0,0,,,,,,,,
38,Sulphur,6322,38,15-Apr-2020,2240,67592,6322,B,25226,2,0,1,1300,131,0,1290,1320,0,,,,,,,,
38,Sulphur,6322,38,15-Apr-2020,2240,67593,6322,B,26319,1,2,0,1350,134,0,0,0,0,,,,,,,,
38,Sulphur,6322,38,15-Apr-2020,2240,67594,6322,B,26318,2,0,1,1100,130,0,0,0,0,,,,,,,,
38,Sulphur,6322,38,15-Apr-2020,2240,67595,6322,B,26321,2,0,1,1370,136,0,1420,0,0,,,,,,,,
38,Sulphur,6322,38,15-Apr-2020,2240,67596,6322,B,25620,1,2,0,1070,126,0,1050,0,0,,,,,,,,
38,Sulphur,6322,38,15-Apr-2020,2240,67597,6322,B,26325,1,2,0,1350,138,0,0,0,0,,,,,,,,
38,Sulphur,6322,38,15-Apr-2020,2240,67589,6322,B,25604,2,0,1,1550,132,0,0,1470,0,,,,,,,,
81,Agnes,6319,81,25-Mar-2020,2237,67565,6319,B,24412,1,0,0,1655,136,0,0,0,0,,,,,,,,
81,Agnes,6319,81,25-Mar-2020,2237,67564,6319,B,25618,1,0,0,1265,132,0,0,0,0,,,,,,,,
63,Kloo,6314,63,09-Mar-2020,2235,67554,6314,B,25650,1,0,0,1400,134,0,0,0,0,,,,,,,,
63,Kloo,6314,63,09-Mar-2020,2235,67555,6314,B,25245,1,0,0,1315,134,0,0,0,0,,,,,,,,
63,Kloo,6314,63,09-Mar-2020,2235,67550,6314,B,25662,1,2,0,1085,119,0,0,0,0,,,,,,,,
63,Kloo,6314,63,09-Mar-2020,2235,67549,6314,B,24498,2,0,1,1385,130,0,0,0,0,,,,,,,,
81,Agnes,6313,81,02-Mar-2020,2234,67548,6313,B,25659,2,0,1,1315,134,0,0,0,0,,,,,,,,
81,Agnes,6313,81,02-Mar-2020,2234,67544,6313,B,25618,1,2,,1185,134,0,0,0,0,,,,,,,,
81,Agnes,6313,81,02-Mar-2020,2234,67545,6313,B,25126,0,0,0,1220,0,0,0,0,0,,,,,,,,
81,Agnes,6313,81,02-Mar-2020,2234,67546,6313,B,24412,1,2,0,1710,138,0,0,0,0,,,,,,,,
81,Agnes,6313,81,02-Mar-2020,2234,67547,6313,B,24975,2,0,1,1510,139,0,0,0,0,,,,,,,,
63,Kloo,6316,63,28-Feb-2020,2233,67553,6316,B,25674,1,0,0,1335,131,0,0,0,0,,,,,,,,
81,Agnes,6318,81,17-Feb-2020,2232,67560,6318,B,24975,2,0,0,1600,131,0,0,0,0,,,,,,,,
81,Agnes,6318,81,17-Feb-2020,2232,67562,6318,B,25659,2,0,0,1315,0,0,0,0,0,,,,,,,,
81,Agnes,6318,81,17-Feb-2020,2232,67563,6318,B,25260,2,0,0,1050,125,0,0,0,0,,,,,,,,
81,Agnes,6318,81,17-Feb-2020,2232,67561,6318,B,25618,1,0,0,1325,132,0,0,0,0,,,,,,,,
81,Agnes,6318,81,17-Feb-2020,2232,67558,6318,B,25126,1,0,0,1170,135,0,0,0,0,,,,,,,,
81,Agnes,6318,81,17-Feb-2020,2232,67559,6318,B,24412,1,0,0,1675,0,0,0,0,0,,,,,,,,
34,Chitty,6317,34,13-Feb-2020,2231,67556,6317,B,25615,1,0,0,1470,138,0,0,0,0,,,,,,,,
34,Chitty,6317,34,13-Feb-2020,2231,67557,6317,B,25607,1,0,0,1520,139,0,0,0,0,,,,,,,,
63,Kloo,6306,63,29-Jan-2020,2229,67510,6306,B,26324,2,0,1,1290,131,0,0,0,0,,,,,,,,
63,Kloo,6306,63,29-Jan-2020,2229,67508,6306,B,25245,1,2,0,1330,135,0,0,0,0,,,,,,,,
63,Kloo,6306,63,29-Jan-2020,2229,67509,6306,B,25117,1,2,0,1635,144,0,0,0,0,,,,,,,,
63,Kloo,6306,63,29-Jan-2020,2229,67507,6306,B,25674,1,2,0,1340,134,0,0,0,0,,,,,,,,
81,Agnes,6312,81,28-Jan-2020,2229,67537,6312,B,25277,1,0,0,1545,135,137,1395,0,0,,,,,,,,
81,Agnes,6312,81,28-Jan-2020,2229,67536,6312,B,24954,2,0,0,1505,136,0,0,0,0,,,,,,,,
81,Agnes,6312,81,28-Jan-2020,2229,67538,6312,B,24412,1,0,0,1710,135,129,1565,0,0,,,,,,,,
81,Agnes,6312,81,28-Jan-2020,2229,67543,6312,B,24975,2,0,0,1565,132,0,0,0,0,,,,,,,,
81,Agnes,6312,81,28-Jan-2020,2229,67541,6312,B,25659,2,0,0,1335,132,0,0,0,0,,,,,,,,
81,Agnes,6312,81,28-Jan-2020,2229,67540,6312,B,25281,2,0,0,1445,138,139,1465,0,0,,,,,,,,
81,Agnes,6312,81,28-Jan-2020,2229,67539,6312,B,25618,1,0,0,1220,136,134,1265,0,0,,,,,,,,
63,Kloo,6305,63,22-Jan-2020,2228,67503,6305,B,24271,2,0,1,1665,140,0,0,0,0,,,,,,,,
63,Kloo,6305,63,22-Jan-2020,2228,67499,6305,B,24498,2,0,1,1575,,0,0,0,0,,,,,,,,
63,Kloo,6305,63,22-Jan-2020,2228,67500,6305,B,25240,1,2,0,1165,131,0,0,0,0,,,,,,,,
63,Kloo,6305,63,22-Jan-2020,2228,67502,6305,B,25637,2,0,1,1615,143,0,0,0,0,,,,,,,,
63,Kloo,6305,63,22-Jan-2020,2228,67504,6305,B,24653,2,0,1,1680,137,0,0,0,0,,,,,,,,
63,Kloo,6305,63,22-Jan-2020,2228,67505,6305,B,25287,1,2,0,1325,117,0,0,0,0,,,,,,,,
63,Kloo,6305,63,22-Jan-2020,2228,67506,6305,B,25117,1,2,0,1775,143,0,0,0,0,,,,,,,,
63,Kloo,6305,63,22-Jan-2020,2228,67501,6305,B,25648,2,0,1,1235,134,0,0,0,0,,,,,,,,
81,Agnes,6311,81,20-Jan-2020,2228,67529,6311,B,25025,,0,0,1675,138,0,0,0,0,,,,,,,,
81,Agnes,6311,81,20-Jan-2020,2228,67534,6311,B,25659,2,0,0,1375,133,0,0,0,0,,,,,,,,
81,Agnes,6311,81,20-Jan-2020,2228,67533,6311,B,25283,2,0,0,1430,138,0,0,0,0,,,,,,,,
81,Agnes,6311,81,20-Jan-2020,2228,67532,6311,B,25618,1,,0,1200,135,0,0,0,0,,,,,,,,
81,Agnes,6311,81,20-Jan-2020,2228,67531,6311,B,25286,2,0,0,1420,138,0,0,0,0,,,,,,,,
81,Agnes,6311,81,20-Jan-2020,2228,67535,6311,B,25277,1,0,0,1495,135,0,0,0,0,,,,,,,,
81,Agnes,6311,81,20-Jan-2020,2228,67530,6311,B,24331,0,0,0,1665,0,0,0,0,0,,,,,,,,
81,Agnes,6311,81,20-Jan-2020,2228,67528,6311,B,25256,2,0,0,1735,139,0,0,0,0,,,,,,,,
81,Agnes,6311,81,20-Jan-2020,2228,67527,6311,B,24412,1,0,0,1610,121,0,0,0,0,,,,,,,,
81,Agnes,6311,81,20-Jan-2020,2228,67526,6311,B,25284,2,0,0,1475,136,0,0,0,0,,,,,,,,
81,Agnes,6311,81,20-Jan-2020,2228,67525,6311,B,25281,2,0,0,1535,137,0,0,0,0,,,,,,,,
63,Kloo,6304,63,07-Jan-2020,2226,67496,6304,B,25287,1,0,0,1350,135,0,0,0,0,,,,,,,,
63,Kloo,6304,63,07-Jan-2020,2226,67498,6304,B,25240,0,0,0,1385,0,0,0,0,0,,,,,,,,
63,Kloo,6304,63,07-Jan-2020,2226,67495,6304,B,25117,1,0,0,1815,145,0,0,0,0,,,,,,,,
63,Kloo,6304,63,07-Jan-2020,2226,67497,6304,B,24653,2,0,0,1765,142,0,0,0,0,,,,,,,,
63,Kloo,6304,63,07-Jan-2020,2226,67494,6304,B,25674,1,0,0,1410,132,0,0,0,0,,,,,,,,
63,Kloo,6299,63,01-Jan-2020,2225,67470,6299,B,25662,1,2,0,1092,114,0,0,0,0,,,,,,,,
63,Kloo,6299,63,01-Jan-2020,2225,67471,6299,B,25240,1,2,0,1435,130,0,0,0,0,,,,,,,,
63,Kloo,6299,63,01-Jan-2020,2225,67469,6299,B,24271,2,0,1,1587,131,0,0,0,0,,,,,,,,
63,Kloo,6299,63,01-Jan-2020,2225,67472,6299,B,24498,2,0,1,1485,130,0,0,0,0,,,,,,,,
63,Kloo,6299,63,01-Jan-2020,2225,67473,6299,B,25117,1,2,0,1875,148,0,0,0,0,,,,,,,,
81,Agnes,6303,81,23-Dec-2019,2224,67487,6303,B,25659,0,0,0,1455,0,0,0,0,0,,,,,,,,
81,Agnes,6303,81,23-Dec-2019,2224,67486,6303,B,24954,2,0,0,1590,132,0,0,0,0,,,,,,,,
81,Agnes,6303,81,23-Dec-2019,2224,67488,6303,B,24331,0,0,0,1765,0,0,1647,0,0,,,,,,,,
81,Agnes,6303,81,23-Dec-2019,2224,67489,6303,B,25256,0,0,0,1705,0,0,0,0,0,,,,,,,,
81,Agnes,6303,81,23-Dec-2019,2224,67490,6303,B,25025,2,0,0,1755,148,0,0,0,0,,,,,,,,
81,Agnes,6303,81,23-Dec-2019,2224,67491,6303,B,25284,2,0,0,1490,137,0,0,0,0,,,,,,,,
81,Agnes,6303,81,23-Dec-2019,2224,67492,6303,B,24412,1,0,0,1772,140,0,0,0,0,,,,,,,,
81,Agnes,6303,81,23-Dec-2019,2224,67485,6303,B,25277,1,0,0,1555,135,0,0,0,0,,,,,,,,
81,Agnes,6301,81,19-Dec-2019,2223,67478,6301,B,25256,2,0,1,1775,145,0,0,0,0,,,,,,,,
81,Agnes,6301,81,19-Dec-2019,2223,67477,6301,B,25659,2,0,1,1440,138,0,0,0,0,,,,,,,,
81,Agnes,6301,81,19-Dec-2019,2223,67476,6301,B,24331,0,0,0,1690,,0,0,0,0,,,,,,,,
81,Agnes,6301,81,19-Dec-2019,2223,67475,6301,B,25160,2,0,1,1535,128,0,0,0,0,,,,,,,,
81,Agnes,6301,81,19-Dec-2019,2223,67474,6301,B,24975,2,0,1,1620,140,0,0,0,0,,,,,,,,
63,Kloo,6298,63,16-Dec-2019,2223,67467,6298,B,25265,1,2,0,0,138,0,0,0,0,,,,,,,,
63,Kloo,6298,63,16-Dec-2019,2223,67465,6298,B,25674,1,2,0,1390,0,0,0,0,0,,,,,,,,
63,Kloo,6298,63,16-Dec-2019,2223,67464,6298,B,25671,1,2,0,1360,131,0,0,0,0,,,,,,,,
63,Kloo,6298,63,16-Dec-2019,2223,67463,6298,B,25287,1,2,0,1450,127,0,0,0,0,,,,,,,,
63,Kloo,6298,63,16-Dec-2019,2223,67466,6298,B,24653,2,0,1,1710,0,0,0,0,0,,,,,,,,
63,Kloo,6296,63,09-Dec-2019,2222,67458,6296,B,24271,2,0,1,1665,131,0,0,0,0,,,,,,,,
63,Kloo,6296,63,09-Dec-2019,2222,67453,6296,,0,,,0,,,0,0,0,0,,,,,,,,
63,Kloo,6296,63,09-Dec-2019,2222,67454,6296,B,25674,1,2,0,1320,131,0,0,0,0,,,,,,,,
63,Kloo,6296,63,09-Dec-2019,2222,67455,6296,B,25265,1,2,0,1305,0,0,0,0,0,,,,,,,,
63,Kloo,6296,63,09-Dec-2019,2222,67457,6296,B,24498,2,0,1,1585,133,0,0,0,0,,,,,,,,
63,Kloo,6296,63,09-Dec-2019,2222,67459,6296,B,25648,2,0,1,1475,129,0,0,0,0,,,,,,,,
63,Kloo,6296,63,09-Dec-2019,2222,67460,6296,B,25637,2,0,1,1585,126,0,0,0,0,,,,,,,,
63,Kloo,6296,63,09-Dec-2019,2222,67461,6296,B,25117,1,2,0,1820,149,0,0,0,0,,,,,,,,
63,Kloo,6296,63,09-Dec-2019,2222,67456,6296,B,25650,0,0,0,1200,0,0,0,0,0,,,,,,,,
63,Kloo,6309,63,02-Dec-2019,2221,67521,6309,B,25264,1,0,0,1400,0,0,0,0,0,,,,,,,,
63,Kloo,6309,63,02-Dec-2019,2221,67524,6309,B,25646,0,0,0,0,0,0,0,0,0,,,,,,,,
63,Kloo,6309,63,02-Dec-2019,2221,67523,6309,B,25658,2,0,0,1360,131,0,0,0,0,,,,,,,,
63,Kloo,6309,63,02-Dec-2019,2221,67522,6309,B,24653,2,0,0,1770,0,0,0,0,0,,,,,,,,
63,Kloo,6295,63,29-Nov-2019,2220,67448,6295,B,25245,1,2,0,1425,134,0,0,0,0,,,,,,,,
63,Kloo,6295,63,29-Nov-2019,2220,67444,6295,B,25287,1,2,0,1250,118,0,0,0,0,,,,,,,,
63,Kloo,6295,63,29-Nov-2019,2220,67440,6295,B,25265,1,2,0,1350,124,0,0,0,0,,,,,,,,
63,Kloo,6295,63,29-Nov-2019,2220,67441,6295,B,24653,2,0,1,1715,138,0,,0,0,,,,,,,,
63,Kloo,6295,63,29-Nov-2019,2220,67442,6295,B,25117,1,2,0,1900,140,0,0,0,0,,,,,,,,
63,Kloo,6295,63,29-Nov-2019,2220,67445,6295,B,25646,1,2,0,1400,133,0,1420,,0,,,,,,,,
63,Kloo,6295,63,29-Nov-2019,2220,67447,6295,B,25264,1,2,0,1470,132,0,,0,0,,,,,,,,
63,Kloo,6295,63,29-Nov-2019,2220,67449,6295,B,25700,1,2,0,1400,132,0,0,0,0,,,,,,,,
63,Kloo,6295,63,29-Nov-2019,2220,67446,6295,B,22837,2,0,1,1615,125,0,0,0,0,,,,,,,,
63,Kloo,6294,63,19-Nov-2019,2219,67438,6294,B,25637,2,0,0,1645,136,0,0,0,0,,,,,,,,
63,Kloo,6294,63,19-Nov-2019,2219,67437,6294,B,25648,2,0,0,1345,132,0,0,0,0,,,,,,,,
63,Kloo,6294,63,19-Nov-2019,2219,67436,6294,B,24498,2,0,0,1545,131,0,0,0,0,,,,,,,,
63,Kloo,6294,63,19-Nov-2019,2219,67435,6294,B,25240,1,0,0,1435,128,0,0,0,0,,,,,,,,
63,Kloo,6294,63,19-Nov-2019,2219,67433,6294,B,24653,0,0,0,1715,0,0,0,0,0,,,,,,,,
